date,fund_id,y_true,y_hat_p50,y_hat_naive,fold
2019-03-28,SBI_LargeCap,0.036205871035957626,0.009614318816135675,-0.0058687959961372105,5
2019-03-29,SBI_LargeCap,0.02368248869892553,0.006678548697735302,-0.0003224447178231671,5
2019-04-01,SBI_LargeCap,0.028487454918681765,0.009137560989813538,0.004024361532510623,5
2019-04-02,SBI_LargeCap,0.01727742852600911,0.004036369559173937,-0.005426430881011024,5
2019-04-03,SBI_LargeCap,0.007272975178091778,0.0045113993695110105,-0.01688755524062091,5
2019-04-04,SBI_LargeCap,0.030417092232329468,0.006036332411742698,-0.012604372954524434,5
2019-04-05,SBI_LargeCap,0.021182441887870662,0.005584015267733443,-0.0015415447891162781,5
2019-04-08,SBI_LargeCap,0.03398269434534951,0.008833163467563404,-0.012206292636548266,5
2019-04-09,SBI_LargeCap,0.02609303906658389,0.010637735111715558,-0.0016805422686809735,5
2019-04-10,SBI_LargeCap,0.026560962867981486,0.010003960216049292,-0.015549655902976856,5
2019-04-11,SBI_LargeCap,0.02812312336834255,0.007461369108249066,-0.008852824923486047,5
2019-04-12,SBI_LargeCap,0.02372947917249757,0.007725178936647367,-0.005735153983972507,5
2019-04-15,SBI_LargeCap,0.013533498480161832,0.0036960758319916505,-0.006837496353569117,5
2019-04-16,SBI_LargeCap,0.006561662352703945,0.008405187041925518,0.0028651555142948926,5
2019-04-18,SBI_LargeCap,0.016515128696208303,0.004020049704093323,-0.009235293218529783,5
2019-04-22,SBI_LargeCap,0.02101550270926833,0.004477725586684103,-0.020812936978288787,5
2019-04-23,SBI_LargeCap,0.016490303727573097,0.006517041422372044,-0.0037806408149059223,5
2019-04-24,SBI_LargeCap,0.02711117214699832,0.008843304219406394,0.011909639794713822,5
2019-04-25,SBI_LargeCap,0.02855545670681947,0.007452284926900578,-0.003242630140265712,5
2019-04-26,SBI_LargeCap,0.017871032188580993,0.0024766073577323273,0.014649058831458284,5
